protocol,scenario,seed,run_index,encode_p50_ns,encode_p99_ns,encode_p999_ns,encode_p9999_ns,encode_mean_ns,encode_min_ns,encode_max_ns,encode_stddev_ns,encode_cv,encode_tar_p99,encode_tar_p999,encode_tar_p9999,decode_p50_ns,decode_p99_ns,decode_p999_ns,decode_p9999_ns,decode_mean_ns,decode_min_ns,decode_max_ns,decode_stddev_ns,decode_cv,decode_tar_p99,decode_tar_p999,decode_tar_p9999,rt_p50_ns,rt_p99_ns,rt_p999_ns,rt_p9999_ns,rt_mean_ns,rt_min_ns,rt_max_ns,rt_stddev_ns,rt_cv,rt_lsc,rt_tar_p99,rt_tar_p999,rt_tar_p9999,size_median,size_mean,size_min,size_max,throughput_msg_sec,throughput_bytes_sec,throughput_corpus_exhausted,throughput_processed,total_messages,warmup_messages,measured_messages
flatbuffers,book_small,71,29,446,535,852,5387,456.1,410,7087,90.1,0.197491,1.1996,1.9103,12.0785,163,169,230,3023,163.6,152,7507,52.6,0.321742,1.0368,1.4110,18.5460,609,702,1131,5863,619.7,571,7951,107.1,0.172905,0.006568,1.1527,1.8571,9.6273,240.0,240.0,240,240,1763982.9,423355906.6,true,95000,100000,5000,95000
flatbuffers,burst,42,0,275,684,970,3459,327.2,257,11623,110.3,0.337107,2.4873,3.5273,12.5782,160,270,390,3121,177.2,143,11031,56.4,0.318340,1.6875,2.4375,19.5063,436,957,1375,3735,504.3,408,11831,145.5,0.288427,0.027523,2.1950,3.1537,8.5665,88.0,140.7,88,3280,1980504.2,278648239.7,true,995000,1000000,5000,995000
flatbuffers,burst,43,1,282,676,994,3463,332.2,257,14959,115.6,0.347979,2.3972,3.5248,12.2801,160,273,386,3085,177.3,144,5263,53.7,0.302589,1.7063,2.4125,19.2812,441,941,1391,3729,509.5,407,15167,150.1,0.294610,0.031746,2.1338,3.1542,8.4558,88.0,140.7,88,3280,1950501.0,274355129.0,true,995000,1000000,5000,995000
flatbuffers,burst,44,2,279,658,939,3371,323.4,257,19039,106.3,0.328684,2.3584,3.3656,12.0824,160,272,384,3081,177.1,144,8959,54.7,0.309022,1.7000,2.4000,19.2563,440,908,1334,3667,500.5,409,19263,139.6,0.278860,0.031818,2.0636,3.0318,8.3341,88.0,140.3,88,3280,1962348.7,275306176.2,true,995000,1000000,5000,995000
flatbuffers,burst,45,3,280,660,972,3555,330.4,261,32655,140.5,0.425307,2.3571,3.4714,12.6964,160,272,386,3167,177.3,144,19711,71.7,0.404345,1.7000,2.4125,19.7937,441,903,1371,3927,507.6,412,32863,175.0,0.344747,0.024943,2.0476,3.1088,8.9048,88.0,140.2,88,3280,1980039.7,277544122.9,true,995000,1000000,5000,995000
flatbuffers,burst,46,4,287,648,928,3441,332.0,260,14543,109.5,0.329724,2.2578,3.2334,11.9895,160,278,384,3095,177.9,144,12511,58.0,0.326044,1.7375,2.4000,19.3438,446,895,1324,3747,509.9,412,14775,145.9,0.286155,0.031390,2.0067,2.9686,8.4013,88.0,140.2,88,3280,1954182.4,273879284.8,true,995000,1000000,5000,995000
flatbuffers,burst,47,5,276,661,954,3437,325.9,238,7051,115.0,0.352726,2.3949,3.4565,12.4529,160,279,386,3125,178.5,143,7163,57.2,0.320443,1.7437,2.4125,19.5312,436,924,1348,3737,504.4,389,7435,151.9,0.301065,0.057339,2.1193,3.0917,8.5711,88.0,140.6,88,3280,1956548.7,274994824.6,true,995000,1000000,5000,995000
flatbuffers,burst,48,6,255,619,969,3485,314.2,236,20015,121.9,0.387871,2.4275,3.8000,13.6667,159,270,384,3159,176.4,142,19151,62.9,0.356514,1.6981,2.4151,19.8679,415,845,1366,3785,490.6,389,20415,158.6,0.323305,0.026506,2.0361,3.2916,9.1205,88.0,139.6,88,3280,2001422.0,279420336.7,true,995000,1000000,5000,995000
flatbuffers,burst,49,7,277,651,961,3611,326.4,257,19807,114.3,0.350233,2.3502,3.4693,13.0361,160,274,384,3329,177.1,143,18639,60.9,0.343607,1.7125,2.4000,20.8062,437,889,1361,3955,503.5,408,20111,149.8,0.297468,0.025172,2.0343,3.1144,9.0503,88.0,140.0,88,3280,1960599.6,274495878.3,true,995000,1000000,5000,995000
flatbuffers,burst,50,8,282,664,968,3439,334.9,250,5435,110.5,0.330043,2.3546,3.4326,12.1950,160,268,383,3113,177.2,143,14847,57.5,0.324366,1.6750,2.3937,19.4563,442,913,1361,3741,512.1,407,15119,146.5,0.286135,0.022624,2.0656,3.0792,8.4638,88.0,140.7,88,3280,1925808.5,270865641.0,true,995000,1000000,5000,995000
flatbuffers,burst,51,9,281,649,967,3493,326.7,255,12703,110.0,0.336695,2.3096,3.4413,12.4306,160,278,384,3177,177.4,144,5667,56.7,0.319470,1.7375,2.4000,19.8562,440,890,1363,3777,504.1,408,12895,144.7,0.286989,0.029545,2.0227,3.0977,8.5841,88.0,140.3,88,3280,1970415.5,276366286.6,true,995000,1000000,5000,995000
flatbuffers,burst,52,10,281,622,933,3469,329.8,252,18079,110.4,0.334869,2.2135,3.3203,12.3452,160,270,385,3163,177.3,144,4863,55.5,0.313006,1.6875,2.4062,19.7688,441,859,1330,3753,507.1,408,18431,145.8,0.287524,0.029478,1.9478,3.0159,8.5102,88.0,139.9,88,3280,1947559.4,272374128.9,true,995000,1000000,5000,995000
flatbuffers,burst,53,11,303,685,1025,3613,355.5,247,15799,128.1,0.360262,2.2607,3.3828,11.9241,161,281,422,3225,181.7,144,10527,60.5,0.332967,1.7453,2.6211,20.0311,463,953,1462,3917,537.2,402,16023,169.1,0.314741,0.058315,2.0583,3.1577,8.4600,88.0,140.2,88,3280,1949297.8,273222367.3,true,995000,1000000,5000,995000
flatbuffers,burst,54,12,276,662,1005,3459,327.5,239,16191,120.8,0.368753,2.3986,3.6413,12.5326,160,271,385,3121,177.3,144,17391,60.2,0.339437,1.6938,2.4062,19.5063,435,920,1404,3761,504.8,388,17631,157.4,0.311850,0.048276,2.1149,3.2276,8.6460,88.0,140.5,88,3280,1957189.9,274996965.4,true,995000,1000000,5000,995000
flatbuffers,burst,55,13,283,643,977,3441,332.9,250,15167,114.5,0.343909,2.2721,3.4523,12.1590,160,268,387,3101,177.2,144,7099,54.1,0.305438,1.6750,2.4188,19.3813,442,868,1372,3735,510.1,406,15359,148.8,0.291732,0.029412,1.9638,3.1041,8.4502,88.0,140.0,88,3280,1943459.6,272175181.6,true,995000,1000000,5000,995000
flatbuffers,burst,56,14,288,644,939,3523,335.4,242,32399,123.8,0.369068,2.2361,3.2604,12.2326,161,273,385,3111,177.7,144,20415,64.8,0.364579,1.6957,2.3913,19.3230,448,880,1333,3871,513.1,394,32655,158.3,0.308434,0.020089,1.9643,2.9754,8.6406,88.0,140.0,88,3280,1977379.2,276800302.4,true,995000,1000000,5000,995000
flatbuffers,burst,57,15,283,658,940,3489,329.8,256,365567,945.4,2.866394,2.3251,3.3216,12.3286,160,291,386,3189,180.7,144,360447,677.8,3.749911,1.8188,2.4125,19.9312,441,925,1342,3833,510.6,406,366079,1167.3,2.286302,0.034014,2.0975,3.0431,8.6916,88.0,140.5,88,3280,2033963.3,285760156.6,true,995000,1000000,5000,995000
flatbuffers,burst,58,16,264,690,986,3441,315.5,237,19279,120.0,0.380419,2.6136,3.7348,13.0341,159,274,384,3181,176.7,142,19215,62.9,0.356043,1.7233,2.4151,20.0063,421,959,1381,3741,492.2,389,19631,156.7,0.318397,0.035629,2.2779,3.2803,8.8860,88.0,140.8,88,3280,2003153.9,282068656.7,true,995000,1000000,5000,995000
flatbuffers,burst,59,17,288,756,960,3425,337.4,253,11679,110.2,0.326684,2.6250,3.3333,11.8924,161,331,387,3063,178.4,144,11103,55.6,0.311651,2.0559,2.4037,19.0248,449,1104,1363,3719,515.8,411,11879,145.1,0.281219,0.020045,2.4588,3.0356,8.2829,88.0,140.5,88,3280,1957019.9,274952368.8,true,995000,1000000,5000,995000
flatbuffers,burst,60,18,288,654,1000,3445,334.0,257,19279,113.5,0.339968,2.2708,3.4722,11.9618,161,270,384,3107,177.7,144,10887,55.4,0.311890,1.6770,2.3851,19.2981,448,892,1396,3731,511.7,412,19503,147.1,0.287536,0.040179,1.9911,3.1161,8.3281,88.0,140.2,88,3280,1963189.7,275240597.5,true,995000,1000000,5000,995000
flatbuffers,burst,61,19,289,648,988,3471,336.2,261,18623,113.6,0.337798,2.2422,3.4187,12.0104,160,269,385,3155,177.5,144,18879,69.0,0.388501,1.6812,2.4062,19.7188,449,886,1384,3785,513.7,413,19311,153.2,0.298185,0.031180,1.9733,3.0824,8.4298,88.0,140.1,88,3280,1977985.6,277207097.6,true,995000,1000000,5000,995000
flatbuffers,burst,62,20,301,754,958,3489,347.9,277,17647,109.8,0.315733,2.5050,3.1827,11.5914,159,334,399,3143,177.9,142,10039,58.4,0.328228,2.1006,2.5094,19.7673,460,1117,1374,3775,525.8,427,18287,147.4,0.280409,0.026087,2.4283,2.9870,8.2065,88.0,140.0,88,3280,1962432.0,274800563.2,true,995000,1000000,5000,995000
flatbuffers,burst,63,21,292,649,953,3509,339.5,257,14023,107.5,0.316548,2.2226,3.2637,12.0171,161,273,384,3173,177.7,143,11767,58.2,0.327752,1.6957,2.3851,19.7081,453,887,1350,3815,517.2,416,14223,142.9,0.276205,0.022075,1.9581,2.9801,8.4216,88.0,140.2,88,3280,1978913.4,277519162.2,true,995000,1000000,5000,995000
flatbuffers,burst,64,22,288,633,947,3525,332.3,258,20335,112.2,0.337583,2.1979,3.2882,12.2396,161,270,386,3161,177.8,143,19727,61.4,0.345445,1.6770,2.3975,19.6335,448,868,1347,3831,510.1,408,20639,148.5,0.291166,0.042411,1.9375,3.0067,8.5513,88.0,139.8,88,3280,1971618.4,275606433.0,true,995000,1000000,5000,995000
flatbuffers,burst,65,23,276,642,962,3595,322.2,238,12647,114.7,0.355936,2.3261,3.4855,13.0254,160,273,394,3207,177.2,143,11455,55.7,0.314333,1.7063,2.4625,20.0437,435,872,1366,3893,499.4,389,12999,149.0,0.298389,0.050575,2.0046,3.1402,8.9494,88.0,139.7,88,3280,1954247.7,272994347.6,true,995000,1000000,5000,995000
flatbuffers,burst,66,24,255,656,984,3317,312.8,239,13007,116.1,0.371087,2.5725,3.8588,13.0078,159,268,384,3037,176.6,143,6239,53.7,0.304213,1.6855,2.4151,19.1006,415,891,1378,3615,489.5,388,13223,149.7,0.305759,0.026506,2.1470,3.3205,8.7108,88.0,140.2,88,3280,1983156.7,277989103.8,true,995000,1000000,5000,995000
flatbuffers,burst,67,25,275,617,933,3503,328.2,250,11511,111.6,0.339974,2.2436,3.3927,12.7382,160,272,384,3175,177.3,143,19679,63.1,0.356021,1.7000,2.4000,19.8438,435,858,1329,3815,505.5,407,20111,150.5,0.297654,0.025287,1.9724,3.0552,8.7701,88.0,139.7,88,3280,2006296.7,280281029.1,true,995000,1000000,5000,995000
flatbuffers,burst,68,26,280,670,989,3459,327.5,255,12751,110.2,0.336431,2.3929,3.5321,12.3536,160,275,387,3115,177.2,142,6191,55.2,0.311393,1.7188,2.4188,19.4688,440,928,1390,3749,504.7,406,12999,144.6,0.286526,0.027273,2.1091,3.1591,8.5205,88.0,140.4,88,3280,1983902.0,278573079.4,true,995000,1000000,5000,995000
flatbuffers,burst,69,27,256,659,991,3587,317.9,239,12399,121.1,0.380959,2.5742,3.8711,14.0117,160,274,385,3245,177.0,143,12735,58.3,0.329598,1.7125,2.4062,20.2812,417,898,1389,3889,494.9,389,12999,157.5,0.318173,0.028777,2.1535,3.3309,9.3261,88.0,140.2,88,3280,1962905.1,275234627.8,true,995000,1000000,5000,995000
flatbuffers,burst,70,28,288,640,938,3803,332.5,268,34943,134.8,0.405491,2.2222,3.2569,13.2049,161,275,384,3393,177.9,145,31807,91.4,0.513709,1.7081,2.3851,21.0745,449,880,1340,4175,510.3,420,35167,178.0,0.348848,0.020045,1.9599,2.9844,9.2984,88.0,140.1,88,3280,1946764.6,272656413.7,true,995000,1000000,5000,995000
flatbuffers,burst,71,29,295,672,957,3455,328.6,239,18063,117.4,0.357072,2.2780,3.2441,11.7119,161,273,385,3115,177.3,144,6371,53.9,0.304264,1.6957,2.3913,19.3478,456,901,1350,3757,505.9,388,18303,148.9,0.294340,0.089912,1.9759,2.9605,8.2390,88.0,140.2,88,3280,1965782.0,275539895.2,true,995000,1000000,5000,995000
flatbuffers,mixed,42,0,282,763,977,3449,333.9,254,6795,113.2,0.338869,2.7057,3.4645,12.2305,161,333,388,3099,179.8,142,6651,55.5,0.308603,2.0683,2.4099,19.2484,441,1097,1406,3731,513.7,407,6987,149.7,0.291334,0.036281,2.4875,3.1882,8.4603,88.0,146.7,88,3280,1960170.6,287617652.8,true,995000,1000000,5000,995000
flatbuffers,mixed,43,1,281,748,935,3487,329.3,250,16575,110.1,0.334454,2.6619,3.3274,12.4093,161,328,385,3145,179.3,144,9527,59.0,0.328878,2.0373,2.3913,19.5342,441,1085,1333,3771,508.5,406,16799,145.4,0.285900,0.027211,2.4603,3.0227,8.5510,88.0,146.5,88,3280,1976226.8,289435938.1,true,995000,1000000,5000,995000
flatbuffers,mixed,44,2,278,764,973,3311,328.7,256,19167,113.4,0.345074,2.7482,3.5000,11.9101,161,337,387,3001,180.5,142,12871,57.6,0.319005,2.0932,2.4037,18.6398,438,1114,1376,3597,509.2,406,19407,150.3,0.295064,0.027397,2.5434,3.1416,8.2123,88.0,146.2,88,3280,1928121.7,281795482.0,true,995000,1000000,5000,995000
flatbuffers,mixed,45,3,296,818,1036,3513,348.7,258,14327,120.2,0.344673,2.7635,3.5000,11.8682,162,328,388,3133,180.1,143,14647,60.0,0.333221,2.0247,2.3951,19.3395,457,1158,1440,3807,528.8,411,14935,156.9,0.296752,0.041575,2.5339,3.1510,8.3304,88.0,146.0,88,3280,1950511.0,284774249.2,true,995000,1000000,5000,995000
flatbuffers,mixed,46,4,299,769,976,3385,336.8,240,20159,118.2,0.351030,2.5719,3.2642,11.3211,161,327,386,3075,179.7,143,17151,66.1,0.368003,2.0311,2.3975,19.0994,461,1105,1372,3689,516.5,389,20367,155.1,0.300373,0.084599,2.3970,2.9761,8.0022,88.0,146.0,88,3280,1919594.7,280258400.2,true,995000,1000000,5000,995000
flatbuffers,mixed,47,5,279,781,966,3413,335.4,255,20399,122.0,0.363874,2.7993,3.4624,12.2330,161,337,388,3065,180.2,144,15199,60.1,0.333608,2.0932,2.4099,19.0373,439,1136,1371,3737,515.6,407,20799,159.8,0.309884,0.031891,2.5877,3.1230,8.5125,88.0,146.4,88,3280,1930414.9,282545141.5,true,995000,1000000,5000,995000
flatbuffers,mixed,48,6,262,754,950,3363,319.8,238,13999,116.3,0.363603,2.8779,3.6260,12.8359,160,292,387,3087,178.9,144,11711,59.0,0.329873,1.8250,2.4188,19.2937,420,1088,1354,3649,498.7,388,14343,153.7,0.308235,0.035714,2.5905,3.2238,8.6881,88.0,145.5,88,3280,1976466.5,287497875.2,true,995000,1000000,5000,995000
flatbuffers,mixed,49,7,283,743,950,3485,331.2,262,14479,113.1,0.341425,2.6254,3.3569,12.3145,161,326,385,3155,179.3,144,9703,58.1,0.323849,2.0248,2.3913,19.5963,443,1078,1349,3847,510.5,412,14679,147.5,0.288855,0.024831,2.4334,3.0451,8.6840,88.0,145.8,88,3280,1928209.9,281159196.8,true,995000,1000000,5000,995000
flatbuffers,mixed,50,8,288,756,962,3461,341.0,252,18463,119.0,0.348952,2.6250,3.3403,12.0174,161,326,387,3079,179.7,143,16359,63.6,0.354046,2.0248,2.4037,19.1242,448,1094,1364,3793,520.7,401,18767,157.1,0.301623,0.031250,2.4420,3.0446,8.4665,88.0,146.5,88,3280,1906315.9,279224989.2,true,995000,1000000,5000,995000
flatbuffers,mixed,51,9,282,772,977,3475,334.7,256,368895,850.8,2.542043,2.7376,3.4645,12.3227,161,328,386,3123,180.6,144,353791,586.3,3.246407,2.0373,2.3975,19.3975,442,1112,1373,3783,515.3,405,369407,1036.9,2.012180,0.031674,2.5158,3.1063,8.5588,88.0,146.1,88,3280,1940530.3,283469751.6,true,995000,1000000,5000,995000
flatbuffers,mixed,52,10,285,748,960,3473,336.9,255,19983,114.6,0.340111,2.6246,3.3684,12.1860,161,322,385,3121,180.1,144,30431,68.3,0.379374,2.0000,2.3913,19.3851,446,1082,1364,3769,517.0,407,30895,155.1,0.299924,0.040359,2.4260,3.0583,8.4507,88.0,145.7,88,3280,1890353.2,275428295.2,true,995000,1000000,5000,995000
flatbuffers,mixed,53,11,295,772,967,3367,342.6,257,11959,111.2,0.324685,2.6169,3.2780,11.4136,162,324,385,3031,179.8,144,6091,55.1,0.306499,2.0000,2.3765,18.7099,455,1109,1362,3625,522.4,411,12151,146.1,0.279598,0.041758,2.4374,2.9934,7.9670,88.0,145.9,88,3280,1910962.2,278777616.5,true,995000,1000000,5000,995000
flatbuffers,mixed,54,12,286,779,971,3473,337.9,264,19023,112.6,0.333188,2.7238,3.3951,12.1434,161,327,386,3193,179.5,144,21711,67.7,0.377328,2.0311,2.3975,19.8323,446,1115,1369,3799,517.4,416,21999,152.5,0.294705,0.026906,2.5000,3.0695,8.5179,88.0,146.3,88,3280,1928993.3,282244053.0,true,995000,1000000,5000,995000
flatbuffers,mixed,55,13,285,785,979,3405,340.1,256,13991,119.4,0.351085,2.7544,3.4351,11.9474,161,336,388,3101,180.8,144,10375,58.2,0.321838,2.0870,2.4099,19.2609,445,1136,1379,3731,520.9,407,14279,156.8,0.301085,0.033708,2.5528,3.0989,8.3843,88.0,146.0,88,3280,1928353.1,281475957.7,true,995000,1000000,5000,995000
flatbuffers,mixed,56,14,283,743,938,3375,334.8,255,6067,111.2,0.332216,2.6254,3.3145,11.9258,172,324,385,3079,189.2,153,6211,52.1,0.275108,1.8837,2.2384,17.9012,456,1079,1337,3651,524.0,425,6639,142.5,0.271914,0.035088,2.3662,2.9320,8.0066,88.0,145.9,88,3280,1908250.1,278448109.9,true,995000,1000000,5000,995000
flatbuffers,mixed,57,15,275,763,981,3457,323.3,238,10415,116.9,0.361685,2.7745,3.5673,12.5709,160,326,386,3141,178.8,143,11551,59.2,0.331357,2.0375,2.4125,19.6313,434,1101,1380,3769,502.1,389,11807,153.1,0.304887,0.057604,2.5369,3.1797,8.6843,88.0,146.2,88,3280,1995373.1,291769265.8,true,995000,1000000,5000,995000
flatbuffers,mixed,58,16,287,793,997,3395,341.4,258,12671,119.0,0.348528,2.7631,3.4739,11.8293,161,341,390,3035,180.3,143,7623,55.7,0.308685,2.1180,2.4224,18.8509,447,1145,1402,3679,521.7,411,12887,155.1,0.297342,0.035794,2.5615,3.1365,8.2304,88.0,146.6,88,3280,1956983.5,286853992.5,true,995000,1000000,5000,995000
flatbuffers,mixed,59,17,299,750,955,3383,333.9,239,18703,111.1,0.332590,2.5084,3.1940,11.3144,161,328,386,3117,179.6,143,17247,61.6,0.342825,2.0373,2.3975,19.3602,461,1087,1353,3689,513.5,389,18975,147.9,0.288066,0.088937,2.3579,2.9349,8.0022,88.0,146.4,88,3280,1919630.9,281030314.2,true,995000,1000000,5000,995000
flatbuffers,mixed,60,18,290,786,1010,3437,340.0,258,13495,114.1,0.335530,2.7103,3.4828,11.8517,161,324,386,3137,179.9,143,5459,55.6,0.309269,2.0124,2.3975,19.4845,451,1122,1411,3739,519.9,411,13703,148.9,0.286504,0.046563,2.4878,3.1286,8.2905,88.0,146.0,88,3280,1927451.5,281318820.8,true,995000,1000000,5000,995000
flatbuffers,mixed,61,19,288,768,980,3387,341.5,259,13559,113.8,0.333152,2.6667,3.4028,11.7604,161,326,388,3083,180.3,143,10655,57.6,0.319442,2.0248,2.4099,19.1491,448,1104,1391,3679,521.8,410,13751,151.6,0.290602,0.033482,2.4643,3.1049,8.2121,88.0,145.9,88,3280,1950316.2,284626547.5,true,995000,1000000,5000,995000
flatbuffers,mixed,62,20,310,749,947,3483,357.8,280,32511,118.4,0.330883,2.4161,3.0548,11.2355,160,324,386,3127,178.6,142,11279,57.9,0.324168,2.0250,2.4125,19.5437,469,1084,1346,3789,536.4,429,32799,153.5,0.286072,0.038380,2.3113,2.8699,8.0789,88.0,145.7,88,3280,1846394.1,269049621.3,true,995000,1000000,5000,995000
flatbuffers,mixed,63,21,292,773,980,3435,346.2,254,19359,119.4,0.344859,2.6473,3.3562,11.7637,161,326,385,3099,179.6,144,15231,60.0,0.333902,2.0248,2.3913,19.2484,452,1109,1379,3737,525.9,409,19567,154.4,0.293570,0.024336,2.4535,3.0509,8.2677,88.0,146.0,88,3280,1945344.5,284112134.1,true,995000,1000000,5000,995000
flatbuffers,mixed,64,22,283,740,937,3603,333.7,259,11983,110.3,0.330719,2.6148,3.3110,12.7314,161,307,385,3283,179.6,144,12023,59.4,0.330722,1.9068,2.3913,20.3913,443,1075,1337,3891,513.3,411,12311,147.1,0.286619,0.029345,2.4266,3.0181,8.7833,88.0,145.6,88,3280,1938713.7,282187603.7,true,995000,1000000,5000,995000
flatbuffers,mixed,65,23,282,766,966,3333,329.0,238,11631,110.3,0.335331,2.7163,3.4255,11.8191,166,323,385,3059,184.3,149,8367,57.7,0.313044,1.9458,2.3193,18.4277,447,1101,1363,3623,513.3,398,11839,145.9,0.284294,0.046980,2.4631,3.0492,8.1051,88.0,145.4,88,3280,1918797.3,279038860.0,true,995000,1000000,5000,995000
flatbuffers,mixed,66,24,285,763,973,3391,335.4,257,16847,112.9,0.336639,2.6772,3.4140,11.8982,161,325,387,3081,180.5,143,15887,61.3,0.339337,2.0186,2.4037,19.1366,445,1099,1373,3681,516.0,409,17151,151.7,0.294038,0.035955,2.4697,3.0854,8.2719,88.0,146.0,88,3280,1944132.8,283906173.6,true,995000,1000000,5000,995000
flatbuffers,mixed,67,25,287,773,973,3575,346.8,260,17455,123.4,0.355880,2.6934,3.3902,12.4564,163,330,386,3209,187.5,145,30239,77.8,0.414906,2.0245,2.3681,19.6871,448,1110,1375,3893,534.3,414,30527,173.5,0.324699,0.033482,2.4777,3.0692,8.6897,88.0,145.5,88,3280,1906826.5,277494877.6,true,995000,1000000,5000,995000
flatbuffers,mixed,68,26,298,783,991,3383,343.4,260,10191,107.8,0.313942,2.6275,3.3255,11.3523,164,329,387,3085,182.0,146,12255,57.6,0.316366,2.0061,2.3598,18.8110,461,1124,1395,3671,525.4,414,12543,144.2,0.274472,0.039046,2.4382,3.0260,7.9631,88.0,146.2,88,3280,1938698.1,283403157.1,true,995000,1000000,5000,995000
flatbuffers,mixed,69,27,257,750,959,3313,321.2,237,17855,120.4,0.374955,2.9183,3.7315,12.8911,160,327,385,3019,178.9,143,17999,63.6,0.355412,2.0438,2.4062,18.8687,418,1084,1358,3635,500.0,390,18255,159.0,0.317981,0.033493,2.5933,3.2488,8.6962,88.0,146.0,88,3280,1919359.7,280286013.9,true,995000,1000000,5000,995000
flatbuffers,mixed,70,28,326,788,986,3591,376.7,292,32159,118.9,0.315686,2.4172,3.0245,11.0153,188,335,384,3211,209.0,152,29439,71.5,0.342242,1.7819,2.0426,17.0798,516,1127,1390,3915,585.7,472,32559,159.6,0.272459,0.052326,2.1841,2.6938,7.5872,88.0,146.0,88,3280,1666134.0,243273220.1,true,995000,1000000,5000,995000
flatbuffers,mixed,71,29,300,759,976,3659,337.8,239,18975,118.3,0.350339,2.5300,3.2533,12.1967,161,326,385,3307,179.8,144,12615,60.0,0.334016,2.0248,2.3913,20.5404,461,1095,1379,3957,517.5,390,19167,152.9,0.295468,0.082430,2.3753,2.9913,8.5835,88.0,146.0,88,3280,1913175.1,279416805.6,true,995000,1000000,5000,995000
flatbuffers,order,42,0,466,556,838,3995,472.5,384,27951,103.5,0.218975,1.1931,1.7983,8.5730,240,261,297,3199,240.6,207,24943,71.8,0.298227,1.0875,1.2375,13.3292,704,806,1134,5643,713.1,611,28367,128.0,0.179455,0.022727,1.1449,1.6108,8.0156,128.0,126.6,120,128,1699410.5,215148277.9,true,495000,500000,5000,495000
flatbuffers,order,43,1,424,519,785,3561,439.0,352,15231,78.5,0.178725,1.2241,1.8514,8.3986,239,259,282,3149,239.4,207,14399,57.7,0.241091,1.0837,1.1799,13.1757,667,765,1061,5227,678.4,604,15623,100.0,0.147345,0.020990,1.1469,1.5907,7.8366,128.0,126.6,120,128,1674254.3,211978512.6,true,495000,500000,5000,495000
flatbuffers,order,44,2,461,550,803,3681,467.1,393,13879,80.8,0.173005,1.1931,1.7419,7.9848,243,265,365,3307,243.5,208,9367,55.8,0.229191,1.0905,1.5021,13.6091,703,800,1097,4139,710.7,626,14367,102.1,0.143602,0.025605,1.1380,1.5605,5.8876,128.0,126.6,120,128,1681493.9,212885469.8,true,495000,500000,5000,495000
flatbuffers,order,45,3,465,554,803,3443,470.0,408,14295,73.8,0.157059,1.1914,1.7269,7.4043,241,262,278,3107,241.6,210,5163,48.8,0.201923,1.0871,1.1535,12.8921,704,802,1089,3751,711.6,630,14655,89.7,0.126105,0.025568,1.1392,1.5469,5.3281,128.0,126.6,120,128,1666998.6,211037496.8,true,495000,500000,5000,495000
flatbuffers,order,46,4,448,538,771,3647,454.5,404,6103,71.5,0.157318,1.2009,1.7210,8.1406,239,259,272,3247,239.7,208,5803,49.9,0.208252,1.0837,1.1381,13.5858,686,783,1060,3951,694.2,626,6387,88.4,0.127302,0.024781,1.1414,1.5452,5.7595,128.0,126.6,120,128,1681036.5,212825500.5,true,495000,500000,5000,495000
flatbuffers,order,47,5,465,552,794,3429,470.4,358,6731,71.5,0.152056,1.1871,1.7075,7.3742,239,261,275,3087,240.0,208,6771,45.4,0.189224,1.0921,1.1506,12.9163,702,798,1076,3739,710.4,605,7235,86.0,0.121036,0.022792,1.1368,1.5328,5.3262,128.0,126.6,120,128,1684446.6,213244159.0,true,495000,500000,5000,495000
flatbuffers,order,48,6,440,527,794,3437,449.6,391,367359,1263.1,2.809411,1.1977,1.8045,7.8114,239,262,276,3131,242.8,207,367871,992.5,4.087501,1.0962,1.1548,13.1004,677,775,1087,4069,692.4,612,368895,1608.1,2.322397,0.028065,1.1448,1.6056,6.0103,128.0,126.6,120,128,1708476.8,216303022.3,true,495000,500000,5000,495000
flatbuffers,order,49,7,457,545,764,3409,459.2,367,5767,71.1,0.154905,1.1926,1.6718,7.4595,239,260,275,3077,239.6,210,4811,44.4,0.185355,1.0879,1.1506,12.8745,693,791,1051,3683,698.8,605,6035,85.0,0.121634,0.028860,1.1414,1.5166,5.3146,128.0,126.6,120,128,1693191.3,214354381.4,true,495000,500000,5000,495000
flatbuffers,order,50,8,421,506,743,3377,422.2,376,15095,76.0,0.179949,1.2019,1.7648,8.0214,239,261,279,3105,239.4,208,5931,43.7,0.182649,1.0921,1.1674,12.9916,657,751,1024,3693,661.6,597,15399,89.2,0.134743,0.031963,1.1431,1.5586,5.6210,128.0,126.6,120,128,1661284.9,210310507.4,true,495000,500000,5000,495000
flatbuffers,order,51,9,450,543,780,3447,462.4,327,13463,69.8,0.151012,1.2067,1.7333,7.6600,239,260,274,3083,240.1,207,4755,47.4,0.197400,1.0879,1.1464,12.8996,692,790,1066,3739,702.5,563,13783,85.6,0.121835,0.018786,1.1416,1.5405,5.4032,128.0,126.6,120,128,1636378.2,207161190.2,true,495000,500000,5000,495000
